In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL3;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | entity.features->exists(f | f.name = prop.name))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.34296977660972405;0.23076923076923078;0.9;0.6153846153846154;1.0;0.3670886075949367;0.2;0.23076923076923078;0.48038446141526137;0.4549489954070537;3.0;0.03;0.6570114759344008;0.01694915254237288;0.4548697070866398;0.8181818181818182;0.9;1.0
References;0.5986238532110092;0.46153846153846156;0.93;0.7307692307692308;1.0;0.6159292035398231;0.2857142857142857;0.46153846153846156;0.6793662204867574;0.6535813462031687;6.0;0.06;0.8047273789712689;0.03333333333333333;0.6534995233874141;0.8691588785046729;5.142857142857143;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.43609022556390975;0.3076923076923077;0.91;0.6538461538461539;1.0;0.4594059405940594;0.2222222222222222;0.3076923076923077;0.5547001962252291;0.5280588545286915;4.0;0.04;0.7156825533206779;0.02247191011235955;0.5279787384804566;0.8348623853211009;1.7777777777777777;1.0
EXAM-BC;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375

OCL11;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | prop.complexType.oclIsUndefined() implies entity.features-> select(f|f.oclIsTypeOf(TrgAttribute)) -> exists(f | f.name = prop.name))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.34296977660972405;0.23076923076923078;0.9;0.6153846153846154;1.0;0.3670886075949367;0.2;0.23076923076923078;0.48038446141526137;0.4549489954070537;3.0;0.03;0.6570114759344008;0.01694915254237288;0.4548697070866398;0.8181818181818182;0.9;1.0
References;0.5986238532110092;0.46153846153846156;0.93;0.7307692307692308;1.0;0.6159292035398231;0.2857142857142857;0.46153846153846156;0.6793662204867574;0.6535813462031687;6.0;0.06;0.8047273789712689;0.03333333333333333;0.6534995233874141;0.8691588785046729;5.142857142857143;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.43609022556390975;0.3076923076923077;0.91;0.6538461538461539;1.0;0.4594059405940594;0.2222222222222222;0.3076923076923077;0.5547001962252291;0.5280588545286915;4.0;0.04;0.7156825533206779;0.02247191011235955;0.5279787384804566;0.8348623853211009;1.7777777777777777;1.0
EXAM-BC;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375

OCL12;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | prop.complexType.oclIsUndefined() implies entity.features-> exists(f | TrgAttribute.allInstances()-> exists(a | a=f and a.type = if prop.primitiveType.oclIsUndefined() then 'NoType' else prop.primitiveType endif)))))))        
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.34296977660972405;0.23076923076923078;0.9;0.6153846153846154;1.0;0.3670886075949367;0.2;0.23076923076923078;0.48038446141526137;0.4549489954070537;3.0;0.03;0.6570114759344008;0.01694915254237288;0.4548697070866398;0.8181818181818182;0.9;1.0
References;0.5986238532110092;0.46153846153846156;0.93;0.7307692307692308;1.0;0.6159292035398231;0.2857142857142857;0.46153846153846156;0.6793662204867574;0.6535813462031687;6.0;0.06;0.8047273789712689;0.03333333333333333;0.6534995233874141;0.8691588785046729;5.142857142857143;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.43609022556390975;0.3076923076923077;0.91;0.6538461538461539;1.0;0.4594059405940594;0.2222222222222222;0.3076923076923077;0.5547001962252291;0.5280588545286915;4.0;0.04;0.7156825533206779;0.02247191011235955;0.5279787384804566;0.8348623853211009;1.7777777777777777;1.0
EXAM-BC;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL3;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
OCL4;0.125;0.25;0.375;0.125;0.5;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.375;0.125;0.5
OCL8;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
OCL11;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125
OCL12;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.5;0.125;0.125;0.75;0.125

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL3;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
OCL4;0.25;0.375;0.5;0.25;0.625;0.25;0.375;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.5;0.25;0.625
OCL8;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
OCL11;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625
OCL12;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.875;0.625

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL3;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375
OCL4;0.1875;0.3125;0.4375;0.1875;0.5625;0.1875;0.3125;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.4375;0.1875;0.5625
OCL8;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375
OCL11;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375
OCL12;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.75;0.1875;0.1875;0.8125;0.375
