In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL38;SrcEClassifier.allInstances()->select(c | not c.oclIsTypeOf(SrcEDataType))->forAll(ec| TrgRecTerm.allInstances()->one(rt | rt.op='package' and rt.type.name='@Package' and TrgConstant.allInstances()->one(c | Sequence{1..c.op.size()}->exists(i | Sequence{i..c.op.size()}->exists(j | c.op.substring(i,j)=ec.name and rt.args->includes(c) and TrgEquation.allInstances()->one(eq | eq.lhs=rt))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
MetamodelEqPackages;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
EnumLitConstant;0.1326530612244898;0.16393442622950818;0.49;0.5819672131147541;1.0;0.23787740164684354;0.0392156862745098;0.16393442622950818;0.404888165089458;0.26653001963403716;10.0;0.1;0.36840867624278184;0.11363636363636363;0.2665118059425319;0.32450331125827814;1.9607843137254901;1.0
ClassEqSuperTypes;0.5630699088145896;0.6229508196721312;0.77;0.8114754098360656;1.0;0.6259767687434002;0.08695652173913043;0.6229508196721312;0.7892723355548015;0.6259841537622992;38.0;0.38;0.7688366777696861;0.3275862068965517;0.6259577138426102;0.6260162601626016;62.78260869565217;1.0
AttEqSpecificDefaultValue;0.21711899791231734;0.26229508196721313;0.55;0.6311475409836066;1.0;0.33521353746978244;0.044444444444444446;0.26229508196721313;0.5121475197315839;0.3489697114145833;16.0;0.16;0.4766224216053315;0.1702127659574468;0.348950196502825;0.3793103448275862;5.688888888888889;1.0
EqLowerBound;0.33596554199569273;0.39344262295081966;0.63;0.6967213114754098;1.0;0.44539614561027835;0.05405405405405406;0.39344262295081966;0.62725004818718;0.4493308225496931;24.0;0.24;0.5960439253205021;0.23529411764705882;0.4493092532658951;0.45985401459854014;15.567567567567568;1.0
AttEqIsId;0.24614305750350632;0.29508196721311475;0.57;0.6475409836065573;1.0;0.3642023346303502;0.046511627906976744;0.29508196721311475;0.5432144762551112;0.37462496240242454;18.0;0.18;0.5085449326784671;0.1875;0.3746049714660497;0.3986013986013986;7.534883720930233;1.0
EqIsOrdered;0.33596554199569273;0.39344262295081966;0.63;0.6967213114754098;1.0;0.44539614561027835;0.05405405405405406;0.39344262295081966;0.62725004818718;0.4493308225496931;24.0;0.24;0.5960439253205021;0.23529411764705882;0.4493092532658951;0.45985401459854014;15.567567567567568;1.0
Initialize;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
EnumLitList;0.10533423362592843;0.13114754098360656;0.47;0.5655737704918032;1.0;0.20032102728731943;0.03773584905660377;0.13114754098360656;0.3621429841700741;0.23578624481307345;8.0;0.08;0.32624425105038185;0.09302325581395349;0.23576842720022248;0.30718954248366015;1.2075471698113207;1.0
RefEqOpposite;0.18853591160220995;0.22950819672131148;0.53;0.6147540983606558;1.0;0.3047725369801842;0.0425531914893617;0.22950819672131148;0.47907013758040845;0.3226132336299193;14.0;0.14;0.44290778452960783;0.15217391304347827;0.3225941726135865;0.36054421768707484;4.170212765957447;1.0
EnumLiteral2Operation;0.1326530612244898;0.16393442622950818;0.49;0.5819672131147541;1.0;0.23787740164684354;0.0392156862745098;0.16393442622950818;0.404888165089458;0.26653001963403716;10.0;0.1;0.36840867624278184;0.11363636363636363;0.2665118059425319;0.32450331125827814;1.9607843137254901;1.0
Package2Operation;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
ClassEqReferences;0.5630699088145896;0.6229508196721312;0.77;0.8114754098360656;1.0;0.6259767687434002;0.08695652173913043;0.6229508196721312;0.7892723355548015;0.6259841537622992;38.0;0.38;0.7688366777696861;0.3275862068965517;0.6259577138426102;0.6260162601626016;62.78260869565217;1.0
EmptyList;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
NamedElList;0.3982494529540481;0.45901639344262296;0.67;0.7295081967213115;1.0;0.4969283276450512;0.06060606060606061;0.45901639344262296;0.6775074858941582;0.4986320083803493;28.0;0.28;0.6491057315947691;0.2641509433962264;0.49860924074966145;0.5037593984962406;23.757575757575758;1.0
Attribute2Operation;0.24614305750350632;0.29508196721311475;0.57;0.6475409836065573;1.0;0.3642023346303502;0.046511627906976744;0.29508196721311475;0.5432144762551112;0.37462496240242454;18.0;0.18;0.5085449326784671;0.1875;0.3746049714660497;0.3986013986013986;7.534883720930233;1.0
NamedElConstant;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
EnumEqMetaAux;0.5290128108515448;0.5901639344262295;0.75;0.7950819672131147;1.0;0.5996156310057655;0.08;0.5901639344262295;0.7682212795973759;0.5996925441765836;36.0;0.36;0.746115537229072;0.3157894736842105;0.5996669305165252;0.6;51.84;1.0
Class2Sort;0.5630699088145896;0.6229508196721312;0.77;0.8114754098360656;1.0;0.6259767687434002;0.08695652173913043;0.6229508196721312;0.7892723355548015;0.6259841537622992;38.0;0.38;0.7688366777696861;0.3275862068965517;0.6259577138426102;0.6260162601626016;62.78260869565217;1.0
createSort;0.0;0.0;0.39;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2422360248447205;0.0;0.0
ClassEqAttributes;0.5630699088145896;0.6229508196721312;0.77;0.8114754098360656;1.0;0.6259767687434002;0.08695652173913043;0.6229508196721312;0.7892723355548015;0.6259841537622992;38.0;0.38;0.7688366777696861;0.3275862068965517;0.6259577138426102;0.6260162601626016;62.78260869565217;1.0
EqIsUnique;0.33596554199569273;0.39344262295081966;0.63;0.6967213114754098;1.0;0.44539614561027835;0.05405405405405406;0.39344262295081966;0.62725004818718;0.4493308225496931;24.0;0.24;0.5960439253205021;0.23529411764705882;0.4493092532658951;0.45985401459854014;15.567567567567568;1.0
EqName;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
MetamodelEqName;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
EqPackage;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;61.0;0.61;1.0;0.0;0.9999579672985583;1.0;1.0;1.0
EqLiterals;0.5290128108515448;0.5901639344262295;0.75;0.7950819672131147;1.0;0.5996156310057655;0.08;0.5901639344262295;0.7682212795973759;0.5996925441765836;36.0;0.36;0.746115537229072;0.3157894736842105;0.5996669305165252;0.6;51.84;1.0
PackEqSubPackages;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
PackEqSupPackage;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
PackEqMetamodel;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
Reference2Operation;0.18853591160220995;0.22950819672131148;0.53;0.6147540983606558;1.0;0.3047725369801842;0.0425531914893617;0.22950819672131148;0.47907013758040845;0.3226132336299193;14.0;0.14;0.44290778452960783;0.15217391304347827;0.3225941726135865;0.36054421768707484;4.170212765957447;1.0
EqContainingClass;0.33596554199569273;0.39344262295081966;0.63;0.6967213114754098;1.0;0.44539614561027835;0.05405405405405406;0.39344262295081966;0.62725004818718;0.4493308225496931;24.0;0.24;0.5960439253205021;0.23529411764705882;0.4493092532658951;0.45985401459854014;15.567567567567568;1.0
mtOrdConstant;0.4625648628613788;0.5245901639344263;0.71;0.7622950819672132;1.0;0.5479692645444566;0.06896551724137931;0.5245901639344263;0.7242859683401482;0.5485142551829096;32.0;0.32;0.6989422808305824;0.2909090909090909;0.5484901482385879;0.5503875968992248;35.310344827586206;1.0
PackEqClasses;0.0;0.61;0.61;0.8049999999999999;0.61;0.0;0.05128205128205128;0.61;0.7810249675906655;0.0;60.025;0.61;0.61;0.0;0.0;0.43884892086330934;95.41025641025641;0.5
ClassEqIsAbstract;0.5630699088145896;0.6229508196721312;0.77;0.8114754098360656;1.0;0.6259767687434002;0.08695652173913043;0.6229508196721312;0.7892723355548015;0.6259841537622992;38.0;0.38;0.7688366777696861;0.3275862068965517;0.6259577138426102;0.6260162601626016;62.78260869565217;1.0
EqUpperBound;0.33596554199569273;0.39344262295081966;0.63;0.6967213114754098;1.0;0.44539614561027835;0.05405405405405406;0.39344262295081966;0.62725004818718;0.4493308225496931;24.0;0.24;0.5960439253205021;0.23529411764705882;0.4493092532658951;0.45985401459854014;15.567567567567568;1.0
RefEqIsContainment;0.18853591160220995;0.22950819672131148;0.53;0.6147540983606558;1.0;0.3047725369801842;0.0425531914893617;0.22950819672131148;0.47907013758040845;0.3226132336299193;14.0;0.14;0.44290778452960783;0.15217391304347827;0.3225941726135865;0.36054421768707484;4.170212765957447;1.0
