In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL10;SrcRedirect.allInstances()->forAll(r|TrgHeadedMessageField.allInstances()->exists(hmf|hmf.headerId='#contact:'and TrgConstantExp.allInstances()->exists(ce|ce=hmf.exp and TrgRedirectionErrorResponse.allInstances()->exists(rer|rer.errorKind=if r.permanent='true' then RedirectionErrorKind::MOVED_PERMANENTLY else RedirectionErrorKind::MOVED_TEMPORARILY endif and TrgConstantExp.allInstances()->exists(cep|TrgConstantExp.allInstances()->exists(cep2|TrgReasonMessageField.allInstances()->exists(rmf|rmf.exp=cep2 and TrgWithExp.allInstances()->exists(we|we.exp=cep and we.msgFields->includes(rmf) and we.msgFields->includes(hmf)))))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Redirection2SelectCase;0.019138755980861243;0.1;0.59;0.2722222222222222;0.4444444444444444;0.024852438645542093;0.015267175572519083;8.888000088880001E-6;0.21081851067789195;0.02853069950072753;3.918032786885246;0.04;0.31475250744700517;0.07398949531856588;0.15690765554107738;0.41843971631205673;0.3902439024390244;0.5454545454545454
SubCall2Return;0.01606425702811245;0.40816326530612246;0.51;0.45408163265306123;0.40816326530612246;0.016329863237395388;0.018691588785046728;6.894911210780883E-5;0.45175395145262565;0.01633319858500084;19.524590163934427;0.2;0.4781671481774682;0.385978731784167;0.253154241021285;0.3422818791946309;8.16326530612245;0.5084745762711864
Busy2SelectCase;-0.10328638497652583;0.075;0.53;0.1528846153846154;0.23076923076923073;-0.12461059190031153;0.00681044267877412;2.43233382430442E-6;0.1315587028960544;-0.13353212413369211;2.8360655737704916;0.03;0.24494897427831783;0.11157504059382974;0.09103910434343454;0.36054421768707484;0.19148936170212766;0.3103448275862069
SubAction2Function;-0.009389671361502348;0.125;0.57;0.2548076923076923;0.3846153846153846;-0.011328235627301049;0.012903225806451613;8.927806188041026E-6;0.21926450482675733;-0.01213928401215383;4.868852459016393;0.05;0.32942963128849084;0.10753958874970457;0.15780111419528653;0.3986013986013986;0.5813953488372093;0.48387096774193555
Redirect2Return;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;40.0;0.4;1.0;0.0;0.9999583350693722;1.0;1.0;1.0
StringSwitch2SelectStat;0.034334763948497854;0.35;0.55;0.3871212121212121;0.4242424242424242;0.03469963131641726;0.0173053152039555;3.966948036623836E-5;0.3853373177942262;0.034728817404708213;13.688524590163935;0.14;0.4575587786597814;0.26198473282442747;0.2491684482218548;0.3793103448275862;4.355555555555555;0.525
NoAnswer2SelectCase;-0.03773584905660377;0.1;0.56;0.21666666666666667;0.33333333333333337;-0.046296296296296294;0.010638297872340425;5.555185209874898E-6;0.18257418583505536;-0.050251890762960605;3.8688524590163933;0.04;0.2951226261839991;0.10037174721189591;0.13064670942848414;0.3888888888888889;0.36363636363636365;0.4285714285714286
CPL2Program;0.01639344262295082;0.4090909090909091;0.52;0.42954545454545456;0.40909090909090906;0.01644736842105263;0.017928286852589643;5.6631594696765784E-5;0.42905816516051654;0.016448792373994225;17.57377049180328;0.18;0.4710081250475124;0.34870317002881845;0.25165617472169255;0.35135135135135137;6.75;0.5094339622641509
Outgoing2Method;0.047619047619047616;0.125;0.6;0.3125;0.5;0.06060606060606061;0.01818181818181818;1.4283877787141652E-5;0.25;0.06804138174397717;4.918032786885246;0.05;0.35047140461204573;0.08139534883720931;0.1871010691806644;0.42857142857142855;0.625;0.6000000000000001
Proxy2Select;-0.036036036036036036;0.2;0.54;0.28181818181818186;0.36363636363636365;-0.038872691933916424;0.012658227848101266;1.4284336867516347E-5;0.26967994498529685;-0.03942082639927218;7.770491803278689;0.08;0.37144152287658566;0.18314255983350677;0.18132686636800124;0.3698630136986301;1.391304347826087;0.46153846153846156
